# JIS-X0213 aka Shift JIS character mapping table
0x00 0x0000
0xe6c1 0x621d
0xe6c2 0x8cad
0xe6c3 0x8caa
0xe6c4 0x8cbd
0xe6c5 0x8cb2
0xe6c6 0x8cb3
0xe6c7 0x8cae
0xe6c8 0x8cb6
0xe6c9 0x8cc8
0xe6ca 0x8cc1
0xe6cb 0x8ce4
0xe6cc 0x8ce3
0xe6cd 0x8cda
0xe6ce 0x8cfd
0xe6cf 0x8cfa
0xe6d0 0x8cfb
0xe6d1 0x8d04
0xe6d2 0x8d05
0xe6d3 0x8d0a
0xe6d4 0x8d07
0xe6d5 0x8d0f
0xe6d6 0x8d0d
0xe6d7 0x8d10
0xe6d8 0x9f4e
0xe6d9 0x8d13
0xe6da 0x8ccd
0xe6db 0x8d14
0xe6dc 0x8d16
0xe6dd 0x8d67
0xe6de 0x8d6d
0xe6df 0x8d71
0xe6e0 0x8d73
0xe6e1 0x8d81
0xe6e2 0x8d99
0xe6e3 0x8dc2
0xe6e4 0x8dbe
0xe6e5 0x8dba
0xe6e6 0x8dcf
0xe6e7 0x8dda
0xe6e8 0x8dd6
0xe6e9 0x8dcc
0xe6ea 0x8ddb
0xe6eb 0x8dcb
0xe6ec 0x8dea
0xe6ed 0x8deb
0xe6ee 0x8ddf
0xe6ef 0x8de3
0xe6f0 0x8dfc
0xe6f1 0x8e08
0xe6f2 0x8e09
0xe6f3 0x8dff
0xe6f4 0x8e1d
0xe6f5 0x8e1e
0xe6f6 0x8e10
0xe6f7 0x8e1f
0xe6f8 0x8e42
0xe6f9 0x8e35
0xe6fa 0x8e30
0xe6fb 0x8e34
0xe6fc 0x8e4a
0xe740 0x8e47
0xe741 0x8e49
0xe742 0x8e4c
0xe743 0x8e50
0xe744 0x8e48
0xe745 0x8e59
0xe746 0x8e64
0xe747 0x8e60
0xe748 0x8e2a
0xe749 0x8e63
0xe74a 0x8e55
0xe74b 0x8e76
0xe74c 0x8e72
0xe74d 0x8e7c
0xe74e 0x8e81
0xe74f 0x8e87
0xe750 0x8e85
0xe751 0x8e84
0xe752 0x8e8b
0xe753 0x8e8a
0xe754 0x8e93
0xe755 0x8e91
0xe756 0x8e94
0xe757 0x8e99
0xe758 0x8eaa
0xe759 0x8ea1
0xe75a 0x8eac
0xe75b 0x8eb0
0xe75c 0x8ec6
0xe75d 0x8eb1
0xe75e 0x8ebe
0xe75f 0x8ec5
0xe760 0x8ec8
0xe761 0x8ecb
0xe762 0x8edb
0xe763 0x8ee3
0xe764 0x8efc
0xe765 0x8efb
0xe766 0x8eeb
0xe767 0x8efe
0xe768 0x8f0a
0xe769 0x8f05
0xe76a 0x8f15
0xe76b 0x8f12
0xe76c 0x8f19
0xe76d 0x8f13
0xe76e 0x8f1c
0xe76f 0x8f1f
0xe770 0x8f1b
0xe771 0x8f0c
0xe772 0x8f26
0xe773 0x8f33
0xe774 0x8f3b
0xe775 0x8f39
0xe776 0x8f45
0xe777 0x8f42
0xe778 0x8f3e
0xe779 0x8f4c
0xe77a 0x8f49
0xe77b 0x8f46
0xe77c 0x8f4e
0xe77d 0x8f57
0xe77e 0x8f5c
0xe780 0x8f62
0xe781 0x8f63
0xe782 0x8f64
0xe783 0x8f9c
0xe784 0x8f9f
0xe785 0x8fa3
0xe786 0x8fad
0xe787 0x8faf
0xe788 0x8fb7
0xe789 0x8fda
0xe78a 0x8fe5
0xe78b 0x8fe2
0xe78c 0x8fea
0xe78d 0x8fef
0xe78e 0x9087
0xe78f 0x8ff4
0xe790 0x9005
0xe791 0x8ff9
0xe792 0x8ffa
0xe793 0x9011
0xe794 0x9015
0xe795 0x9021
0xe796 0x900d
0xe797 0x901e
0xe798 0x9016
0xe799 0x900b
0xe79a 0x9027
0xe79b 0x9036
0xe79c 0x9035
0xe79d 0x9039
0xe79e 0x8ff8
0xe79f 0x904f
0xe7a0 0x9050
0xe7a1 0x9051
0xe7a2 0x9052
0xe7a3 0x900e
0xe7a4 0x9049
0xe7a5 0x903e
0xe7a6 0x9056
0xe7a7 0x9058
0xe7a8 0x905e
0xe7a9 0x9068
0xe7aa 0x906f
0xe7ab 0x9076
0xe7ac 0x96a8
0xe7ad 0x9072
0xe7ae 0x9082
0xe7af 0x907d
0xe7b0 0x9081
0xe7b1 0x9080
0xe7b2 0x908a
0xe7b3 0x9089
0xe7b4 0x908f
0xe7b5 0x90a8
0xe7b6 0x90af
0xe7b7 0x90b1
0xe7b8 0x90b5
0xe7b9 0x90e2
0xe7ba 0x90e4
0xe7bb 0x6248
0xe7bc 0x90db
0xe7bd 0x9102
0xe7be 0x9112
0xe7bf 0x9119
0xe7c0 0x9132
0xe7c1 0x9130
0xe7c2 0x914a
0xe7c3 0x9156
0xe7c4 0x9158
0xe7c5 0x9163
0xe7c6 0x9165
0xe7c7 0x9169
0xe7c8 0x9173
0xe7c9 0x9172
0xe7ca 0x918b
0xe7cb 0x9189
0xe7cc 0x9182
0xe7cd 0x91a2
0xe7ce 0x91ab
0xe7cf 0x91af
0xe7d0 0x91aa
0xe7d1 0x91b5
0xe7d2 0x91b4
0xe7d3 0x91ba
0xe7d4 0x91c0
0xe7d5 0x91c1
0xe7d6 0x91c9
0xe7d7 0x91cb
0xe7d8 0x91d0
0xe7d9 0x91d6
0xe7da 0x91df
0xe7db 0x91e1
0xe7dc 0x91db
0xe7dd 0x91fc
0xe7de 0x91f5
0xe7df 0x91f6
0xe7e0 0x921e
0xe7e1 0x91ff
0xe7e2 0x9214
0xe7e3 0x922c
0xe7e4 0x9215
0xe7e5 0x9211
0xe7e6 0x925e
0xe7e7 0x9257
0xe7e8 0x9245
0xe7e9 0x9249
0xe7ea 0x9264
0xe7eb 0x9248
0xe7ec 0x9295
0xe7ed 0x923f
0xe7ee 0x924b
0xe7ef 0x9250
0xe7f0 0x929c
0xe7f1 0x9296
0xe7f2 0x9293
0xe7f3 0x929b
0xe7f4 0x925a
0xe7f5 0x92cf
0xe7f6 0x92b9
0xe7f7 0x92b7
0xe7f8 0x92e9
0xe7f9 0x930f
0xe7fa 0x92fa
0xe7fb 0x9344
0xe7fc 0x932e
0xe840 0x9319
0xe841 0x9322
0xe842 0x931a
0xe843 0x9323
0xe844 0x933a
0xe845 0x9335
0xe846 0x933b
0xe847 0x935c
0xe848 0x9360
0xe849 0x937c
0xe84a 0x936e
0xe84b 0x9356
0xe84c 0x93b0
0xe84d 0x93ac
0xe84e 0x93ad
0xe84f 0x9394
0xe850 0x93b9
0xe851 0x93d6
0xe852 0x93d7
0xe853 0x93e8
0xe854 0x93e5
0xe855 0x93d8
0xe856 0x93c3
0xe857 0x93dd
0xe858 0x93d0
0xe859 0x93c8
0xe85a 0x93e4
0xe85b 0x941a
0xe85c 0x9414
0xe85d 0x9413
0xe85e 0x9403
0xe85f 0x9407
0xe860 0x9410
0xe861 0x9436
0xe862 0x942b
0xe863 0x9435
0xe864 0x9421
0xe865 0x943a
0xe866 0x9441
0xe867 0x9452
0xe868 0x9444
0xe869 0x945b
0xe86a 0x9460
0xe86b 0x9462
0xe86c 0x945e
0xe86d 0x946a
0xe86e 0x9229
0xe86f 0x9470
0xe870 0x9475
0xe871 0x9477
0xe872 0x947d
0xe873 0x945a
0xe874 0x947c
0xe875 0x947e
0xe876 0x9481
0xe877 0x947f
0xe878 0x9582
0xe879 0x9587
0xe87a 0x958a
0xe87b 0x9594
0xe87c 0x9596
0xe87d 0x9598
0xe87e 0x9599
0xe880 0x95a0
0xe881 0x95a8
0xe882 0x95a7
0xe883 0x95ad
0xe884 0x95bc
0xe885 0x95bb
0xe886 0x95b9
0xe887 0x95be
0xe888 0x95ca
0xe889 0x6ff6
0xe88a 0x95c3
0xe88b 0x95cd
0xe88c 0x95cc
0xe88d 0x95d5
0xe88e 0x95d4
0xe88f 0x95d6
0xe890 0x95dc
0xe891 0x95e1
0xe892 0x95e5
0xe893 0x95e2
0xe894 0x9621
0xe895 0x9628
0xe896 0x962e
0xe897 0x962f
0xe898 0x9642
0xe899 0x964c
0xe89a 0x964f
0xe89b 0x964b
0xe89c 0x9677
0xe89d 0x965c
0xe89e 0x965e
0xe89f 0x965d
0xe8a0 0x965f
0xe8a1 0x9666
0xe8a2 0x9672
0xe8a3 0x966c
0xe8a4 0x968d
0xe8a5 0x9698
0xe8a6 0x9695
0xe8a7 0x9697
0xe8a8 0x96aa
0xe8a9 0x96a7
0xe8aa 0x96b1
0xe8ab 0x96b2
0xe8ac 0x96b0
0xe8ad 0x96b4
0xe8ae 0x96b6
0xe8af 0x96b8
0xe8b0 0x96b9
0xe8b1 0x96ce
0xe8b2 0x96cb
0xe8b3 0x96c9
0xe8b4 0x96cd
0xe8b5 0x894d
0xe8b6 0x96dc
0xe8b7 0x970d
0xe8b8 0x96d5
0xe8b9 0x96f9
0xe8ba 0x9704
0xe8bb 0x9706
0xe8bc 0x9708
0xe8bd 0x9713
0xe8be 0x970e
0xe8bf 0x9711
0xe8c0 0x970f
0xe8c1 0x9716
0xe8c2 0x9719
0xe8c3 0x9724
0xe8c4 0x972a
0xe8c5 0x9730
0xe8c6 0x9739
0xe8c7 0x973d
0xe8c8 0x973e
0xe8c9 0x9744
0xe8ca 0x9746
0xe8cb 0x9748
0xe8cc 0x9742
0xe8cd 0x9749
0xe8ce 0x975c
0xe8cf 0x9760
0xe8d0 0x9764
0xe8d1 0x9766
0xe8d2 0x9768
0xe8d3 0x52d2
0xe8d4 0x976b
0xe8d5 0x9771
0xe8d6 0x9779
0xe8d7 0x9785
0xe8d8 0x977c
0xe8d9 0x9781
0xe8da 0x977a
0xe8db 0x9786
0xe8dc 0x978b
0xe8dd 0x978f
0xe8de 0x9790
0xe8df 0x979c
0xe8e0 0x97a8
0xe8e1 0x97a6
0xe8e2 0x97a3
0xe8e3 0x97b3
0xe8e4 0x97b4
0xe8e5 0x97c3
0xe8e6 0x97c6
0xe8e7 0x97c8
0xe8e8 0x97cb
0xe8e9 0x97dc
0xe8ea 0x97ed
0xe8eb 0x9f4f
0xe8ec 0x97f2
0xe8ed 0x7adf
0xe8ee 0x97f6
0xe8ef 0x97f5
0xe8f0 0x980f
0xe8f1 0x980c
0xe8f2 0x9838
0xe8f3 0x9824
0xe8f4 0x9821
0xe8f5 0x9837
0xe8f6 0x983d
0xe8f7 0x9846
0xe8f8 0x984f
0xe8f9 0x984b
0xe8fa 0x986b
0xe8fb 0x986f
0xe8fc 0x9870
0xe940 0x9871
0xe941 0x9874
0xe942 0x9873
0xe943 0x98aa
0xe944 0x98af
0xe945 0x98b1
0xe946 0x98b6
0xe947 0x98c4
0xe948 0x98c3
0xe949 0x98c6
0xe94a 0x98e9
0xe94b 0x98eb
0xe94c 0x9903
0xe94d 0x9909
0xe94e 0x9912
0xe94f 0x9914
0xe950 0x9918
0xe951 0x9921
0xe952 0x991d
0xe953 0x991e
0xe954 0x9924
0xe955 0x9920
0xe956 0x992c
0xe957 0x992e
0xe958 0x993d
0xe959 0x993e
0xe95a 0x9942
0xe95b 0x9949
0xe95c 0x9945
0xe95d 0x9950
0xe95e 0x994b
0xe95f 0x9951
0xe960 0x9952
0xe961 0x994c
0xe962 0x9955
0xe963 0x9997
0xe964 0x9998
0xe965 0x99a5
0xe966 0x99ad
0xe967 0x99ae
0xe968 0x99bc
0xe969 0x99df
0xe96a 0x99db
0xe96b 0x99dd
0xe96c 0x99d8
0xe96d 0x99d1
0xe96e 0x99ed
0xe96f 0x99ee
0xe970 0x99f1
0xe971 0x99f2
0xe972 0x99fb
0xe973 0x99f8
0xe974 0x9a01
0xe975 0x9a0f
0xe976 0x9a05
0xe977 0x99e2
0xe978 0x9a19
0xe979 0x9a2b
0xe97a 0x9a37
0xe97b 0x9a45
0xe97c 0x9a42
0xe97d 0x9a40
0xe97e 0x9a43
0xe980 0x9a3e
0xe981 0x9a55
0xe982 0x9a4d
0xe983 0x9a5b
0xe984 0x9a57
0xe985 0x9a5f
0xe986 0x9a62
0xe987 0x9a65
0xe988 0x9a64
0xe989 0x9a69
0xe98a 0x9a6b
0xe98b 0x9a6a
0xe98c 0x9aad
0xe98d 0x9ab0
0xe98e 0x9abc
0xe98f 0x9ac0
0xe990 0x9acf
0xe991 0x9ad1
0xe992 0x9ad3
0xe993 0x9ad4
0xe994 0x9ade
0xe995 0x9adf
0xe996 0x9ae2
0xe997 0x9ae3
0xe998 0x9ae6
0xe999 0x9aef
0xe99a 0x9aeb
0xe99b 0x9aee
0xe99c 0x9af4
0xe99d 0x9af1
0xe99e 0x9af7
0xe99f 0x9afb
0xe9a0 0x9b06
0xe9a1 0x9b18
0xe9a2 0x9b1a
0xe9a3 0x9b1f
0xe9a4 0x9b22
0xe9a5 0x9b23
0xe9a6 0x9b25
0xe9a7 0x9b27
0xe9a8 0x9b28
0xe9a9 0x9b29
0xe9aa 0x9b2a
0xe9ab 0x9b2e
0xe9ac 0x9b2f
0xe9ad 0x9b32
0xe9ae 0x9b44
0xe9af 0x9b43
0xe9b0 0x9b4f
0xe9b1 0x9b4d
0xe9b2 0x9b4e
0xe9b3 0x9b51
0xe9b4 0x9b58
0xe9b5 0x9b74
0xe9b6 0x9b93
0xe9b7 0x9b83
0xe9b8 0x9b91
0xe9b9 0x9b96
0xe9ba 0x9b97
0xe9bb 0x9b9f
0xe9bc 0x9ba0
0xe9bd 0x9ba8
0xe9be 0x9bb4
0xe9bf 0x9bc0
0xe9c0 0x9bca
0xe9c1 0x9bb9
0xe9c2 0x9bc6
0xe9c3 0x9bcf
0xe9c4 0x9bd1
0xe9c5 0x9bd2
0xe9c6 0x9be3
0xe9c7 0x9be2
0xe9c8 0x9be4
0xe9c9 0x9bd4
0xe9ca 0x9be1
0xe9cb 0x9c3a
0xe9cc 0x9bf2
0xe9cd 0x9bf1
0xe9ce 0x9bf0
0xe9cf 0x9c15
0xe9d0 0x9c14
0xe9d1 0x9c09
0xe9d2 0x9c13
0xe9d3 0x9c0c
0xe9d4 0x9c06
0xe9d5 0x9c08
0xe9d6 0x9c12
0xe9d7 0x9c0a
0xe9d8 0x9c04
0xe9d9 0x9c2e
0xe9da 0x9c1b
0xe9db 0x9c25
0xe9dc 0x9c24
0xe9dd 0x9c21
0xe9de 0x9c30
0xe9df 0x9c47
0xe9e0 0x9c32
0xe9e1 0x9c46
0xe9e2 0x9c3e
0xe9e3 0x9c5a
0xe9e4 0x9c60
0xe9e5 0x9c67
0xe9e6 0x9c76
0xe9e7 0x9c78
0xe9e8 0x9ce7
0xe9e9 0x9cec
0xe9ea 0x9cf0
0xe9eb 0x9d09
0xe9ec 0x9d08
0xe9ed 0x9ceb
0xe9ee 0x9d03
0xe9ef 0x9d06
0xe9f0 0x9d2a
0xe9f1 0x9d26
0xe9f2 0x9daf
0xe9f3 0x9d23
0xe9f4 0x9d1f
0xe9f5 0x9d44
0xe9f6 0x9d15
0xe9f7 0x9d12
0xe9f8 0x9d41
0xe9f9 0x9d3f
0xe9fa 0x9d3e
0xe9fb 0x9d46
0xe9fc 0x9d48
0xea40 0x9d5d
0xea41 0x9d5e
0xea42 0x9d64
0xea43 0x9d51
0xea44 0x9d50
0xea45 0x9d59
0xea46 0x9d72
0xea47 0x9d89
0xea48 0x9d87
0xea49 0x9dab
0xea4a 0x9d6f
0xea4b 0x9d7a
0xea4c 0x9d9a
0xea4d 0x9da4
0xea4e 0x9da9
0xea4f 0x9db2
0xea50 0x9dc4
0xea51 0x9dc1
0xea52 0x9dbb
0xea53 0x9db8
0xea54 0x9dba
0xea55 0x9dc6
0xea56 0x9dcf
0xea57 0x9dc2
0xea58 0x9dd9
0xea59 0x9dd3
0xea5a 0x9df8
0xea5b 0x9de6
0xea5c 0x9ded
0xea5d 0x9def
0xea5e 0x9dfd
0xea5f 0x9e1a
0xea60 0x9e1b
0xea61 0x9e1e
0xea62 0x9e75
0xea63 0x9e79
0xea64 0x9e7d
0xea65 0x9e81
0xea66 0x9e88
0xea67 0x9e8b
0xea68 0x9e8c
0xea69 0x9e92
0xea6a 0x9e95
0xea6b 0x9e91
0xea6c 0x9e9d
0xea6d 0x9ea5
0xea6e 0x9ea9
0xea6f 0x9eb8
0xea70 0x9eaa
0xea71 0x9ead
0xea72 0x9761
0xea73 0x9ecc
0xea74 0x9ece
0xea75 0x9ecf
0xea76 0x9ed0
0xea77 0x9ed4
0xea78 0x9edc
0xea79 0x9ede
0xea7a 0x9edd
0xea7b 0x9ee0
0xea7c 0x9ee5
0xea7d 0x9ee8
0xea7e 0x9eef
0xea80 0x9ef4
0xea81 0x9ef6
0xea82 0x9ef7
0xea83 0x9ef9
0xea84 0x9efb
0xea85 0x9efc
0xea86 0x9efd
0xea87 0x9f07
0xea88 0x9f08
0xea89 0x76b7
0xea8a 0x9f15
0xea8b 0x9f21
0xea8c 0x9f2c
0xea8d 0x9f3e
0xea8e 0x9f4a
0xea8f 0x9f52
0xea90 0x9f54
0xea91 0x9f63
0xea92 0x9f5f
0xea93 0x9f60
0xea94 0x9f61
0xea95 0x9f66
0xea96 0x9f67
0xea97 0x9f6c
0xea98 0x9f6a
0xea99 0x9f77
0xea9a 0x9f72
0xea9b 0x9f76
0xea9c 0x9f95
0xea9d 0x9f9c
0xea9e 0x9fa0
0xea9f 0x582f
0xeaa0 0x69c7
0xeaa1 0x9059
0xeaa2 0x7464
0xeaa3 0x51dc
0xeaa4 0x7199
0xeaa5 0x5653
0xeaa6 0x5de2
0xeaa7 0x5e14
0xeaa8 0x5e18
0xeaa9 0x5e58
0xeaaa 0x5e5e
0xeaab 0x5ebe
0xeaac 0xf928
0xeaad 0x5ecb
0xeaae 0x5ef9
0xeaaf 0x5f00
0xeab0 0x5f02
0xeab1 0x5f07
0xeab2 0x5f1d
0xeab3 0x5f23
0xeab4 0x5f34
0xeab5 0x5f36
0xeab6 0x5f3d
0xeab7 0x5f40
0xeab8 0x5f45
0xeab9 0x5f54
0xeaba 0x5f58
0xeabb 0x5f64
0xeabc 0x5f67
0xeabd 0x5f7d
0xeabe 0x5f89
0xeabf 0x5f9c
0xeac0 0x5fa7
0xeac1 0x5faf
0xeac2 0x5fb5
0xeac3 0x5fb7
0xeac4 0x5fc9
0xeac5 0x5fde
0xeac6 0x5fe1
0xeac7 0x5fe9
0xeac8 0x600d
0xeac9 0x6014
0xeaca 0x6018
0xeacb 0x6033
0xeacc 0x6035
0xeacd 0x6047
0xeace 0xfa3d
0xeacf 0x609d
0xead0 0x609e
0xead1 0x60cb
0xead2 0x60d4
0xead3 0x60d5
0xead4 0x60dd
0xead5 0x60f8
0xead6 0x611c
0xead7 0x612b
0xead8 0x6130
0xead9 0x6137
0xeada 0xfa3e
0xeadb 0x618d
0xeadc 0xfa3f
0xeadd 0x61bc
0xeade 0x61b9
0xeadf 0xfa40
0xeae0 0x6222
0xeae1 0x623e
0xeae2 0x6243
0xeae3 0x6256
0xeae4 0x625a
0xeae5 0x626f
0xeae6 0x6285
0xeae7 0x62c4
0xeae8 0x62d6
0xeae9 0x62fc
0xeaea 0x630a
0xeaeb 0x6318
0xeaec 0x6339
0xeaed 0x6343
0xeaee 0x6365
0xeaef 0x637c
0xeaf0 0x63e5
0xeaf1 0x63ed
0xeaf2 0x63f5
0xeaf3 0x6410
0xeaf4 0x6414
0xeaf5 0x6422
0xeaf6 0x6479
0xeaf7 0x6451
0xeaf8 0x6460
0xeaf9 0x646d
0xeafa 0x64ce
0xeafb 0x64be
0xeafc 0x64bf
0xeb40 0x64c4
0xeb41 0x64ca
0xeb42 0x64d0
0xeb43 0x64f7
0xeb44 0x64fb
0xeb45 0x6522
0xeb46 0x6529
0xeb47 0xfa41
0xeb48 0x6567
0xeb49 0x659d
0xeb4a 0xfa42
0xeb4b 0x6600
0xeb4c 0x6609
0xeb4d 0x6615
0xeb4e 0x661e
0xeb4f 0x663a
0xeb50 0x6622
0xeb51 0x6624
0xeb52 0x662b
0xeb53 0x6630
0xeb54 0x6631
0xeb55 0x6633
0xeb56 0x66fb
0xeb57 0x6648
0xeb58 0x664c
0xeb59 0x231c4
0xeb5a 0x6659
0xeb5b 0x665a
0xeb5c 0x6661
0xeb5d 0x6665
0xeb5e 0x6673
0xeb5f 0x6677
0xeb60 0x6678
0xeb61 0x668d
0xeb62 0xfa43
0xeb63 0x66a0
0xeb64 0x66b2
0xeb65 0x66bb
0xeb66 0x66c6
0xeb67 0x66c8
0xeb68 0x3b22
0xeb69 0x66db
0xeb6a 0x66e8
0xeb6b 0x66fa
0xeb6c 0x6713
0xeb6d 0xf929
0xeb6e 0x6733
0xeb6f 0x6766
0xeb70 0x6747
0xeb71 0x6748
0xeb72 0x677b
0xeb73 0x6781
0xeb74 0x6793
0xeb75 0x6798
0xeb76 0x679b
0xeb77 0x67bb
0xeb78 0x67f9
0xeb79 0x67c0
0xeb7a 0x67d7
0xeb7b 0x67fc
0xeb7c 0x6801
0xeb7d 0x6852
0xeb7e 0x681d
0xeb80 0x682c
0xeb81 0x6831
0xeb82 0x685b
0xeb83 0x6872
0xeb84 0x6875
0xeb85 0xfa44
0xeb86 0x68a3
0xeb87 0x68a5
0xeb88 0x68b2
0xeb89 0x68c8
0xeb8a 0x68d0
0xeb8b 0x68e8
0xeb8c 0x68ed
0xeb8d 0x68f0
0xeb8e 0x68f1
0xeb8f 0x68fc
0xeb90 0x690a
0xeb91 0x6949
0xeb92 0x235c4
0xeb93 0x6935
0xeb94 0x6942
0xeb95 0x6957
0xeb96 0x6963
0xeb97 0x6964
0xeb98 0x6968
0xeb99 0x6980
0xeb9a 0xfa14
0xeb9b 0x69a5
0xeb9c 0x69ad
0xeb9d 0x69cf
0xeb9e 0x3bb6
0xeb9f 0x3bc3
0xeba0 0x69e2
0xeba1 0x69e9
0xeba2 0x69ea
0xeba3 0x69f5
0xeba4 0x69f6
0xeba5 0x6a0f
0xeba6 0x6a15
0xeba7 0x2373f
0xeba8 0x6a3b
0xeba9 0x6a3e
0xebaa 0x6a45
0xebab 0x6a50
0xebac 0x6a56
0xebad 0x6a5b
0xebae 0x6a6b
0xebaf 0x6a73
0xebb0 0x23763
0xebb1 0x6a89
0xebb2 0x6a94
0xebb3 0x6a9d
0xebb4 0x6a9e
0xebb5 0x6aa5
0xebb6 0x6ae4
0xebb7 0x6ae7
0xebb8 0x3c0f
0xebb9 0xf91d
0xebba 0x6b1b
0xebbb 0x6b1e
0xebbc 0x6b2c
0xebbd 0x6b35
0xebbe 0x6b46
0xebbf 0x6b56
0xebc0 0x6b60
0xebc1 0x6b65
0xebc2 0x6b67
0xebc3 0x6b77
0xebc4 0x6b82
0xebc5 0x6ba9
0xebc6 0x6bad
0xebc7 0xf970
0xebc8 0x6bcf
0xebc9 0x6bd6
0xebca 0x6bd7
0xebcb 0x6bff
0xebcc 0x6c05
0xebcd 0x6c10
0xebce 0x6c33
0xebcf 0x6c59
0xebd0 0x6c5c
0xebd1 0x6caa
0xebd2 0x6c74
0xebd3 0x6c76
0xebd4 0x6c85
0xebd5 0x6c86
0xebd6 0x6c98
0xebd7 0x6c9c
0xebd8 0x6cfb
0xebd9 0x6cc6
0xebda 0x6cd4
0xebdb 0x6ce0
0xebdc 0x6ceb
0xebdd 0x6cee
0xebde 0x23cfe
0xebdf 0x6d04
0xebe0 0x6d0e
0xebe1 0x6d2e
0xebe2 0x6d31
0xebe3 0x6d39
0xebe4 0x6d3f
0xebe5 0x6d58
0xebe6 0x6d65
0xebe7 0xfa45
0xebe8 0x6d82
0xebe9 0x6d87
0xebea 0x6d89
0xebeb 0x6d94
0xebec 0x6daa
0xebed 0x6dac
0xebee 0x6dbf
0xebef 0x6dc4
0xebf0 0x6dd6
0xebf1 0x6dda
0xebf2 0x6ddb
0xebf3 0x6ddd
0xebf4 0x6dfc
0xebf5 0xfa46
0xebf6 0x6e34
0xebf7 0x6e44
0xebf8 0x6e5c
0xebf9 0x6e5e
0xebfa 0x6eab
0xebfb 0x6eb1
0xebfc 0x6ec1
0xec40 0x6ec7
0xec41 0x6ece
0xec42 0x6f10
0xec43 0x6f1a
0xec44 0xfa47
0xec45 0x6f2a
0xec46 0x6f2f
0xec47 0x6f33
0xec48 0x6f51
0xec49 0x6f59
0xec4a 0x6f5e
0xec4b 0x6f61
0xec4c 0x6f62
0xec4d 0x6f7e
0xec4e 0x6f88
0xec4f 0x6f8c
0xec50 0x6f8d
0xec51 0x6f94
0xec52 0x6fa0
0xec53 0x6fa7
0xec54 0x6fb6
0xec55 0x6fbc
0xec56 0x6fc7
0xec57 0x6fca
0xec58 0x6ff9
0xec59 0x6ff0
0xec5a 0x6ff5
0xec5b 0x7005
0xec5c 0x7006
0xec5d 0x7028
0xec5e 0x704a
0xec5f 0x705d
0xec60 0x705e
0xec61 0x704e
0xec62 0x7064
0xec63 0x7075
0xec64 0x7085
0xec65 0x70a4
0xec66 0x70ab
0xec67 0x70b7
0xec68 0x70d4
0xec69 0x70d8
0xec6a 0x70e4
0xec6b 0x710f
0xec6c 0x712b
0xec6d 0x711e
0xec6e 0x7120
0xec6f 0x712e
0xec70 0x7130
0xec71 0x7146
0xec72 0x7147
0xec73 0x7151
0xec74 0xfa48
0xec75 0x7152
0xec76 0x715c
0xec77 0x7160
0xec78 0x7168
0xec79 0xfa15
0xec7a 0x7185
0xec7b 0x7187
0xec7c 0x7192
0xec7d 0x71c1
0xec7e 0x71ba
0xec80 0x71c4
0xec81 0x71fe
0xec82 0x7200
0xec83 0x7215
0xec84 0x7255
0xec85 0x7256
0xec86 0x3e3f
0xec87 0x728d
0xec88 0x729b
0xec89 0x72be
0xec8a 0x72c0
0xec8b 0x72fb
0xec8c 0x247f1
0xec8d 0x7327
0xec8e 0x7328
0xec8f 0xfa16
0xec90 0x7350
0xec91 0x7366
0xec92 0x737c
0xec93 0x7395
0xec94 0x739f
0xec95 0x73a0
0xec96 0x73a2
0xec97 0x73a6
0xec98 0x73ab
0xec99 0x73c9
0xec9a 0x73cf
0xec9b 0x73d6
0xec9c 0x73d9
0xec9d 0x73e3
0xec9e 0x73e9
0xec9f 0x7407
0xeca0 0x740a
0xeca1 0x741a
0xeca2 0x741b
0xeca3 0xfa4a
0xeca4 0x7426
0xeca5 0x7428
0xeca6 0x742a
0xeca7 0x742b
0xeca8 0x742c
0xeca9 0x742e
0xecaa 0x742f
0xecab 0x7430
0xecac 0x7444
0xecad 0x7446
0xecae 0x7447
0xecaf 0x744b
0xecb0 0x7457
0xecb1 0x7462
0xecb2 0x746b
0xecb3 0x746d
0xecb4 0x7486
0xecb5 0x7487
0xecb6 0x7489
0xecb7 0x7498
0xecb8 0x749c
0xecb9 0x749f
0xecba 0x74a3
0xecbb 0x7490
0xecbc 0x74a6
0xecbd 0x74a8
0xecbe 0x74a9
0xecbf 0x74b5
0xecc0 0x74bf
0xecc1 0x74c8
0xecc2 0x74c9
0xecc3 0x74da
0xecc4 0x74ff
0xecc5 0x7501
0xecc6 0x7517
0xecc7 0x752f
0xecc8 0x756f
0xecc9 0x7579
0xecca 0x7592
0xeccb 0x3f72
0xeccc 0x75ce
0xeccd 0x75e4
0xecce 0x7600
0xeccf 0x7602
0xecd0 0x7608
0xecd1 0x7615
0xecd2 0x7616
0xecd3 0x7619
0xecd4 0x761e
0xecd5 0x762d
0xecd6 0x7635
0xecd7 0x7643
0xecd8 0x764b
0xecd9 0x7664
0xecda 0x7665
0xecdb 0x766d
0xecdc 0x766f
0xecdd 0x7671
0xecde 0x7681
0xecdf 0x769b
0xece0 0x769d
0xece1 0x769e
0xece2 0x76a6
0xece3 0x76aa
0xece4 0x76b6
0xece5 0x76c5
0xece6 0x76cc
0xece7 0x76ce
0xece8 0x76d4
0xece9 0x76e6
0xecea 0x76f1
0xeceb 0x76fc
0xecec 0x770a
0xeced 0x7719
0xecee 0x7734
0xecef 0x7736
0xecf0 0x7746
0xecf1 0x774d
